"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","group","id"
21.4656561086044,20.2621478667191,18.0989763619466,42.8021672769156,9.17964888933801,138.20048679564,17.583625245638,22.9586705487098,37.6555460670826,54.474835897246,40.0166688824065,19.9769595867485,101.036791287985,49.8954516981506,82.2282368948226,47.070770675189,59.6654962927306,27.6054564573458,65.0709851364003,28.0666840454298,50.7547759683923,39.3223409638745,7.86553853776873,15.5680629562069,139.322005725041,46.0828764245408,11.6663111888988,18.8236497472893,82.4093983848388,6.99991761577031,49.9096287462833,76.3286301800899,24.5428403960859,58.1505423575922,31.5431130212571,17.9421106951118,24.3933912492125,58.3935667895876,40.6263849400547,24.2711602229724,39.3016304818583,34.2990538566722,54.8485806272334,48.902912657531,101.466932026456,56.1330046737023,76.1815855327971,28.8633638204997,45.1611205852467,47.556508004946,0,11
33.4055255243464,5.19942760440537,45.5142044270809,33.2651288114476,27.8762490617966,36.9260456804876,10.6052235049893,35.6736762284696,27.1889706316281,7.97189795827896,37.7608740308683,32.3697743277137,47.5496509221335,33.2619785074598,35.9763231989413,39.0471281622306,12.6222646211172,33.5380061760904,30.6356681324043,53.0290374293565,69.9863292097952,18.2161675477811,49.2673140860151,24.9085094059927,79.3292380745475,105.221344014099,17.7845742098488,60.158302009959,87.7166384331784,19.5772455151411,58.1620472616092,77.6115751228032,15.7444351464835,11.3900085496022,90.9167256613971,97.8735008919484,56.2829593842432,88.8300763031951,47.3653796980598,61.1714565743083,26.4460304544618,44.1390014814591,29.574076747055,14.0320504753091,43.5276057795479,70.3750330723357,47.370719484391,54.410395516608,88.1770814232824,74.213579651559,0,12
26.9203513028808,24.6723476509265,48.2003320944417,13.1442914208405,38.5166864135059,48.998291602397,30.4017577152903,31.1217203811255,53.9920189799751,56.4042132735904,34.7282136826108,44.5122230736725,73.0729903521283,14.9887774541177,12.2073502211578,51.1227625545216,59.2508713936837,63.7378732343942,46.1228258567865,45.2470767821378,70.3382156800107,30.6850458064346,19.9978676022902,90.3574518560765,65.5132749905393,66.6421298416684,9.49026004451534,20.423196942651,63.4414478802319,16.3666277704505,8.9975571604528,36.6947125499271,54.0458181581176,13.9092991844459,53.055046745357,18.4940974627672,57.5088556344102,21.2435009699373,23.6003443175757,24.3573044000495,17.9513765999496,48.9104667420941,125.935291439034,81.5258619245925,161.324957667189,62.616767858275,23.6625598118186,26.6653044980054,36.0082927778924,22.2322105192194,0,13
16.0360310477174,6.12119429199353,9.26916995408123,24.4728533821914,21.2603443913819,61.6604764504775,56.9967307625797,20.4839664645199,31.8518958282755,20.5089483207006,81.7645037344924,50.5890080426693,41.8711211628067,62.9953139510794,32.1381457244853,36.3415239092452,11.7301528192006,44.4111696849658,18.3619109906482,22.023697434457,20.6552140070524,20.8124543095263,14.6820895514433,35.5248188151888,56.6029044309269,84.1077860453011,14.5419103209661,128.609206276188,67.5665438572069,57.4715122049729,36.9473190215915,62.0446819636422,23.596399272412,40.2514228709593,73.2918212150505,18.2352242851706,62.7418025875362,92.0523321776824,302.837416818942,22.9376869372901,27.7885947351857,37.0239871074996,27.5500644157812,11.0629188997018,105.353042491894,29.0276237683438,38.0335663745311,34.7503884080665,19.032443661699,50.423719697984,0,14
27.9816713719205,19.5381122543343,20.8731687944323,5.42711222384285,40.7630421675106,47.4762830413872,55.3838393386746,27.1421921570199,36.0606733248704,54.3883506222138,32.7503780893384,21.0006440750167,20.6490835555575,62.4686963826906,104.199042113819,40.21885839479,26.8749461213628,101.428579162311,28.8368355739618,20.4037183731669,63.4320842903477,17.1842241271824,15.9978799866062,22.1065403809433,108.216957557218,28.3021009990666,19.8821421621817,158.033950359731,23.4836747968709,7.15203353889395,15.4359215333329,75.6327963887355,18.2099899300511,10.7483203960319,33.5678428519516,52.7810287212062,27.1048980323726,45.840609741513,5.6128019506028,10.8368668375902,40.4352323262879,44.0770766900512,24.0213001806277,18.7450834489255,65.7535936559645,54.10568285906,44.361596252523,18.3886250820629,39.5751385694338,42.7229665205393,0,15
12.8023448798958,25.8246661331901,56.6214145676611,27.3493571540244,49.2852121605631,272.436659016976,7.96762488239568,47.4276506749685,37.0663992102089,47.9688462859265,31.9910682802668,22.4058278694662,65.5548597619507,71.910693914808,41.4398866520603,33.3414193612831,39.5080745500991,67.8311096235552,46.3766778996597,109.640517380022,30.3342977967099,38.2250633062487,58.3085085511681,68.2018720674122,93.6196328761218,75.5345685082009,30.3006636544197,129.806602804604,122.353932234269,35.0347096034086,38.8272148050819,89.7110065775039,24.7768344812291,35.7092732700357,131.212206728632,99.9613436957017,98.9752322734352,74.9619851804355,64.2977399734479,26.0908353724561,73.9966917684553,34.9202830149035,40.9088439777422,9.12421831008329,45.177431685165,30.6464558885801,62.5423722098432,38.920361589195,30.2107073040722,54.148388510193,0,16
18.0257092644225,9.18973826933127,7.53753892976004,33.9896492734833,41.5502189802247,246.916029637625,54.6809415191206,30.4918597050479,32.8951952438035,76.0972555506188,18.9987303344561,27.4750156910727,76.9735021443263,55.7403611513146,19.9435976225266,69.4654929308546,16.8656795877822,70.4289592821902,29.5373049300877,96.7611570159878,15.8527100084267,24.3841914801209,20.3593096242684,34.2692429563564,87.6900378851886,70.7865154629537,38.7727866935729,22.9857110331559,68.6337920674672,29.69594591223,14.2086239472304,41.4388618857063,34.6045853772428,29.0080857881869,19.1480758155624,40.3584975397201,30.4271270517177,178.028697843133,23.5341835946203,41.8112618655887,44.6349484440713,32.9268576710189,13.1282488813406,7.0366627820406,45.4258782808617,25.5966238861009,43.8348077760091,36.8367425677663,31.6745015390901,50.5390221179241,0,17
17.5607535138865,24.9405331641775,22.6228334194803,15.1197870648266,36.8912132744202,78.7835573922771,25.4921021392221,31.2348454964269,39.444266480432,17.3449278164575,38.8228017916055,75.3135789659582,44.6210324101649,52.5516325486229,51.3192291301032,23.3146930593447,20.177494094149,60.599345217064,25.1943260674256,57.2319240872249,178.443007556437,42.664024555001,20.4092235303612,11.4660993667231,52.3576156277781,11.5898422227828,10.0358693779368,16.7662467812595,27.4243719838968,13.1938051514284,12.3828505569735,40.6840469730376,19.7182136775709,29.559855245861,41.1827151891868,45.364064465084,20.5933008938844,21.1304667565991,11.4616749626827,15.514596116151,12.4111983852573,23.378308627408,54.0453706794005,23.0414852484211,108.43617924855,26.3690115110506,40.5358373015989,13.0052908468222,40.5761907759229,33.5887276601985,0,18
10.0750201114232,25.0200647330656,14.4452872305186,2.0938302896822,23.954070800931,28.6762541576587,19.0885516095579,25.5804562478048,13.5031000285075,72.4706837071912,56.4342849397005,9.87334971011059,38.4751750516545,112.536347928933,12.9329096849175,25.7806999497514,46.5948079276934,68.8478543663516,43.0140411778936,28.8349840997097,28.5872325407254,106.724071676694,25.2631194883099,32.8102399739408,166.684158812449,42.7589991828155,21.2357428936991,27.6462424114432,49.9003848691026,52.1984824060229,19.7529902429048,26.9210289852744,30.0070964810171,25.1515350070587,18.8069340984801,45.6644593049429,74.2242737425358,35.7148319358145,11.3719980903153,21.171901210092,35.8801156175138,126.101048000022,15.4618609919112,71.6461920125562,31.3917264974129,45.9419927209314,35.6677652296783,15.6076915207716,12.5644464313349,72.9661445541359,1,19
74.1304069648539,10.5002105213219,1.7208360071741,28.5344697109665,8.89374010615686,15.2234353836917,46.5278814618601,34.1341706822908,40.1283172440523,85.8942672433025,11.7795250937634,43.9588181243323,51.7073391355374,52.8032596831516,49.692158095679,36.9135436489191,16.9664396501282,112.783585330097,41.6093585246263,15.6700644117095,36.7227130953132,11.2967382291909,20.7643789694353,25.4026697102582,77.2906854177097,25.2635907565461,27.574700120048,66.7897334531682,24.6706027101441,39.8471347300621,19.7996976743191,123.968066516446,27.0479091838731,94.7498316592054,65.5286580328355,35.2291095111925,31.5204465036236,44.9307816406757,11.3250978382689,29.9674582961204,9.61989479117972,88.2070419129839,31.0812214127031,62.9279447695547,56.0520820662771,26.1524751532214,25.1648516027681,57.4821749839902,37.1390832844136,47.9010856548409,0,20
37.6266282524198,13.6741588207178,7.28126053144152,16.9092896467152,38.4241869753347,69.0881003129795,16.8018885009467,30.6046341493307,45.9991097296676,73.9408710971451,48.5014654040439,83.5680540730367,34.6555496666299,15.8239430125339,152.933280861846,24.4159967243804,16.4281648909995,50.7911853823059,61.5312017210349,55.3469460707802,22.7613391501983,10.5149506689296,9.04923436192353,78.8736424090726,57.1072361307117,24.3398700610718,22.9298085032521,109.038438307733,43.9390954434054,16.7065254907129,18.1565495284671,91.5144772887862,37.862940241801,26.6319950471575,48.276867273976,32.7264440654624,38.9680825398767,57.0720674296009,83.7999675646645,11.3025521589869,37.708056382929,56.7083852233375,73.1993976637811,2.58994101371723,103.320959750454,13.5947321522592,22.7222663918582,29.2829670353119,12.4952501769072,24.4010194812285,0,21
43.9296937422139,21.3716283496181,13.7352677041404,70.005071305143,31.7530721824616,109.76103911306,55.5830529188682,47.2572800744295,39.3196992188721,35.952923062791,26.7995828183977,8.37688989149416,112.86574802117,27.2127065702208,15.0714960403232,38.5749706359323,14.2013399919686,33.8152966977576,61.6803490474641,35.3329512742576,6.16011860999639,34.8380625978454,14.7208006713403,20.409404112351,28.758445326775,46.8934216238499,6.91942891326141,10.4929517000662,71.5319009123064,26.2800959399929,24.3688429916379,34.66530367255,17.8745838751232,134.925602037965,51.5329234273664,19.935993609483,71.2504981342259,43.2864210267693,34.2091635820622,35.4118082312163,41.9717968059358,39.4115871690739,45.2880043766747,3.45211948392251,77.8258979199247,27.0670683049822,60.7401722879404,12.4287091146058,77.7599021323201,45.7692440754403,0,22
19.9157930134756,11.4711896313629,14.0746857483763,22.7174233485394,10.882045690372,61.1476387631064,27.4438228854747,43.1459802475092,15.6319220070868,47.2970537044054,16.053972543611,23.3886691012207,34.3136447307457,94.364283126856,60.1436594733656,17.5656130687553,15.7461220421299,38.9918718875574,39.775676616772,42.6004525194911,36.9652849515464,14.5102678508771,11.8110670122867,39.6553378747307,143.408409842597,49.6454972444686,22.6457320399352,10.5748808065432,27.9418762268971,7.18325436549833,48.6390897921773,37.1580889320309,24.6271757169051,25.9875620199223,34.403118156209,52.1803828159643,51.7035644213598,28.3662667276172,9.0055852367849,69.0305483629155,35.2340380984993,44.9128375034695,50.2079006979568,99.6660212815426,39.9534618214713,62.5833050517429,41.5666434504928,60.2527981190928,44.8036367839371,66.5668318068141,0,23
17.2866347728256,10.0932970948959,2.94572273485557,12.600178071068,4.17355769678157,35.0656806343798,14.4250414392879,11.0642056664637,21.4459389886891,15.6697844155155,17.7927159823404,16.3207321190691,32.1326582657991,12.7806228981572,9.86436979668881,35.6382494815327,52.9543244980042,33.11111780572,24.5645025677469,99.513017362536,64.752111239297,14.5445400187277,15.3059755545731,34.734532668911,140.057743366328,29.8213790183052,64.7856373297101,19.3476818484353,45.9941849130065,83.5684594206164,18.4616321757618,10.7976422876102,30.1835042913481,28.7621549911953,42.4649312975084,103.270638426315,25.1958325822891,79.8896030067028,12.2529403152831,26.6356761255431,34.6145989753073,46.8434146164594,24.2345509683142,91.8216403234986,14.5096479257376,49.9539856058523,23.6192544023136,75.7326458591844,43.644843933559,45.7747718475423,0,24
65.6043460011364,21.3805575202812,30.351450703022,10.0366097846902,32.7566157630165,19.3230199785644,34.7125649167195,22.6772322505983,20.0288693879947,19.787823224949,34.8909554824523,36.9038365786189,68.5706538798559,34.9420327506734,60.2785745787132,45.618111598356,175.152516698894,35.754029296721,49.8502386761766,26.2767013106757,18.4885613276547,24.1298631413305,47.8078431716183,38.3115293911369,32.3107894651537,38.8062713068247,11.5621597813255,57.1245710456066,34.4225034960847,16.8281924789514,36.6821630353325,45.4513434273583,27.7647343485048,16.949896422294,26.4205063455637,112.889284360387,30.8494545514859,54.0460165547601,15.3022625026644,23.3313166256033,72.0473074455647,22.1473065461208,72.9663274887907,35.2846808077281,31.7450414660074,22.641856115143,40.6898965721638,24.3513305896208,29.0645403770347,31.7762977645367,0,25
10.3687628745839,7.88975207688666,8.44654368648546,4.1997640857674,195.505191889476,50.2971700182321,40.1811092517727,26.6760377173835,27.9066785087227,63.8616523964362,24.4516773591764,56.8710300693309,55.7680797754102,99.0884823664885,31.7569194790767,55.0801773406561,43.9005242228428,147.441322370636,32.1461795239808,48.641854030632,65.5765080987217,14.6155642073996,37.5821088557399,43.5345625952142,41.9038575099349,73.8024375366045,26.9162024963493,29.7052731508217,57.5434116821842,27.5752340859508,93.3390272059871,45.2786852543576,38.9759729108245,11.7848195203987,106.969085409293,34.3705962027468,83.6406302472647,32.8456546021434,33.1567569992555,29.0930520550919,36.8454054835661,57.352153541374,47.1837730846119,38.1862808987143,59.6910960403608,59.9924651030896,33.1332211039439,33.4108692988175,61.8984304138818,14.939439057314,0,26
29.6668452287421,5.11151801466014,7.15858679719416,3.63731946441145,18.0597844880574,32.4810836975695,22.9409452264807,11.2776320865551,36.7514063220852,21.5776670742888,17.7676251910472,12.5926726922816,40.9008154813341,20.7680916842314,23.3460132332898,64.2319100742545,16.6940295236094,18.9264526355729,34.8634995544146,35.7215863432186,14.8650723309072,19.2587282980486,75.80946804405,17.0491218038571,20.3478985477369,211.715918909558,7.76741978991244,59.2465664573665,37.5166398032033,11.138630032203,35.6745829680707,84.1036082361742,35.1106718136959,8.1182979068582,49.2347111766385,27.6980581742266,65.5443378262724,38.6338106597742,22.7478481463865,41.4651354671278,109.614318100379,66.0127450170036,16.7196452510669,195.264327788257,109.783830908569,26.0631279242421,149.715237005271,38.5574678559316,20.0416648442119,18.9449786505097,0,27
11.5748072444977,7.4758788174941,9.62339670803191,105.379268973957,25.0080796302065,118.778767878842,15.0771517887745,16.0487923690608,41.0105741203408,72.4982364682841,174.274458110171,41.0323349116064,29.3999921004854,75.0515217837738,81.2990998818236,58.2413266682477,25.3655843585816,42.0042465901279,29.5937736635523,59.4456410378555,39.1978988330442,36.0846092026163,13.4829961025169,33.74614588833,80.2060140988415,136.789704129096,42.3604367371891,34.9733953546269,43.1266939410704,4.54216566460978,65.0726980042434,105.389998297079,17.6347620421896,15.9537909710664,27.9198982208761,14.5073867454368,27.4033518675185,44.7238501894529,103.128391891901,31.9884059851433,9.15827568675713,32.2530163904104,41.0680576920883,31.8563275900078,91.8880890114237,66.044214563346,84.741631419064,64.6740542510119,26.2117210157658,56.3729450338401,0,28
8.93497910384623,25.9201377727021,26.0066807119662,4.88548798734009,39.6707054636937,57.7267273939229,36.0862074819384,22.7091283508488,58.4239150286045,39.189480010339,89.4788678484886,150.085878048298,131.267004524168,34.0850570291547,89.1835076283554,39.1357282399448,18.9055078879674,93.8349141136334,75.6436335730188,48.802269204088,31.2025198883297,58.9111711280778,11.8534384712677,128.806663079279,19.569643729552,69.1588208815438,23.8708419885194,69.548141236585,33.5602312372742,16.1343514208681,20.394778644344,23.6657964457703,48.7349099125025,27.0013682088409,77.6058297689668,86.1663375061984,36.1515538392882,23.5328946109975,246.939522477994,30.5799131992185,16.0539062846398,61.1080595889588,29.4273437529746,90.0274196793553,6.30282494920607,28.3803509907174,25.1693051744086,11.0942299187756,76.8181207336239,11.2421581017485,0,29
14.1128531731283,38.3485970063168,18.1097955193872,29.9328509112526,30.194021800442,34.8074327953006,20.3109853759607,28.0567370965046,29.192721763777,55.943188417972,32.6082075190295,27.3284779460432,44.6529768109448,27.8332308808658,37.3851328060375,90.9114925612345,9.04812938937394,22.1206650467333,37.5378859813669,54.5933201043015,13.2981501631468,12.1893442684728,12.5726107256309,29.1266400701483,32.9451536100086,114.945407372857,8.48959203919865,30.4283970849414,27.7951474534846,11.0923624562231,49.77043963691,30.2085555957147,31.3352171922081,67.3857601624033,37.0712398054186,55.4273506354028,16.3763849560298,33.6915299439163,26.4755092807304,20.0673616902049,24.3635560144768,48.4215852452577,42.6379729433326,54.3085973596934,107.225932010569,28.398954851029,74.5223128260388,17.5173470450609,25.9377536156409,54.6225697952532,0,30
19.3960457181881,4.9313648222106,19.5566867650966,47.377873996798,34.275581620723,19.0431754202676,37.6784520539263,13.7793049318549,64.4297296725416,46.3809829157161,83.5712144483084,28.6762978501797,52.8432492836881,67.2280022836626,105.306584186895,56.5042943654156,143.377694608482,114.68647387401,38.2892334846021,66.6806405255695,11.1401041948581,20.4226352478057,76.0070597901992,41.1430420987005,50.7776040986728,19.0131485976631,8.12155219011137,29.0331854842137,29.453841757026,37.8034612556187,49.8373545520553,122.3009106338,34.2496941065914,25.6676669419593,75.0716976497248,100.806493692501,37.8227827219333,41.1233504310137,16.8579849448946,45.3607727468328,20.1666482564449,40.7337377005847,57.7572940700831,5.15925708377745,26.234221175886,17.9324375795743,25.0683573845009,27.4676465159359,38.4189178215085,60.9595666667522,0,31
91.2544660301871,21.7810215029255,22.1471810539168,22.6908558853155,57.3070792187229,88.8590616620069,22.3129331398764,19.7475575725297,34.2949218517444,128.246449048114,14.6917125791393,30.2331684362264,33.7973447710341,80.7403663219293,36.9910446266692,44.0708164612276,15.4102525399184,29.8168118203187,28.9166797833102,14.7937482447136,8.91417651923762,30.3707148011813,18.9867871898082,30.264392212597,52.9480757282,23.1612426809914,15.3361258566226,45.0354896747207,59.7452738925777,32.4912390487276,30.5507090957962,140.887691489127,25.8426924021052,50.6058550460791,23.9168171299955,207.392223231649,39.6050712230506,71.7083974868445,25.225270788716,15.2707043733804,38.9498279861981,53.6966285685225,12.8241762367769,5.88023999574292,107.361986092964,31.2850108566991,18.3900070456205,52.8478011597736,18.4351009426342,67.5520119720624,0,32
19.6434335424694,15.8549494019614,44.0070918552009,39.8531064033123,22.107696523496,12.1874691259711,16.1726916773516,20.6156483493314,50.4720345877301,22.3840208316564,17.5837114213155,112.012424194605,29.6125021969419,58.1168913136223,47.1639152864193,28.8963958252745,28.8987670331792,57.7044787229499,43.5667069071518,46.7548181255265,28.4556576298928,11.4064720162449,28.4848376682029,46.5488753720798,152.606774719112,29.831415405646,43.6314194766973,96.7332835787873,23.7711262384048,32.2763391220747,33.9840253086758,53.0178816721887,18.0306594192205,13.7212810561082,90.3698643585546,120.011409290122,32.4193931600621,35.6127474984289,35.7156239709556,31.2350792122947,30.8158439380625,68.2386344494427,32.9937201013259,47.213730644633,55.2031007214444,18.841258921851,69.6455993418881,10.6087551423855,23.608616448587,43.7249676617229,0,33
51.4184502733184,18.3766558765004,8.40799717854495,30.106506461578,52.4432422099107,135.765789368816,21.5104636679057,38.636140474655,74.3873350689571,139.665818800226,15.4049836075357,38.457871968615,96.7611952274523,56.1840383376253,67.1184059044372,42.0911024318167,12.8758522980197,24.7798299385708,26.8152121819513,71.0593236540589,21.5410958821676,29.068291495185,27.1452898130337,13.0604864285109,64.0731648819597,76.165770669203,15.1071577752999,56.1895023848848,33.6047699387727,31.7418051085738,19.9000287321976,38.4997928760962,92.5690995555215,68.7495378885097,39.9989396245817,54.6337311062043,67.915304701441,132.002861081381,36.9550121036814,41.0347662577553,13.6172565584044,85.1612313916277,41.0138278787269,24.5036914105658,44.4962515679898,91.2824060753686,63.2372484525272,45.228859558437,26.7329146944928,100.750705513227,0,34
